CMDLINE python main.py
MEM 119.730469 1760682189.2832
CHLD 40864 49.484375 1760682189.2965
CHLD 40865 0.000000 1760682189.2965
MEM 119.746094 1760682189.4103
CHLD 40864 49.496094 1760682189.4230
CHLD 40865 0.000000 1760682189.4231
MEM 119.746094 1760682189.5363
CHLD 40864 49.496094 1760682189.5485
CHLD 40865 0.000000 1760682189.5486
MEM 119.746094 1760682189.6598
CHLD 40864 49.496094 1760682189.6712
CHLD 40865 0.000000 1760682189.6712
MEM 119.746094 1760682189.7846
CHLD 40864 49.496094 1760682189.7973
CHLD 40865 0.000000 1760682189.7974
MEM 119.746094 1760682189.9117
CHLD 40864 49.496094 1760682189.9252
CHLD 40865 0.000000 1760682189.9253
MEM 119.746094 1760682190.0381
CHLD 40864 49.496094 1760682190.0502
CHLD 40865 0.000000 1760682190.0502
MEM 119.746094 1760682190.1627
CHLD 40864 49.496094 1760682190.1744
CHLD 40865 0.000000 1760682190.1745
MEM 119.746094 1760682190.2869
CHLD 40864 49.496094 1760682190.2985
CHLD 40865 0.000000 1760682190.2986
MEM 119.746094 1760682190.4113
CHLD 40864 49.496094 1760682190.4234
CHLD 40865 0.000000 1760682190.4235
MEM 119.761719 1760682190.5350
CHLD 40864 49.511719 1760682190.5461
CHLD 40865 0.000000 1760682190.5461
MEM 119.761719 1760682190.6578
CHLD 40864 49.511719 1760682190.6692
CHLD 40865 0.000000 1760682190.6693
MEM 119.769531 1760682190.7828
CHLD 40864 49.527344 1760682190.7945
CHLD 40865 0.000000 1760682190.7945
MEM 119.777344 1760682190.9078
CHLD 40864 49.527344 1760682190.9201
CHLD 40865 0.000000 1760682190.9201
MEM 119.777344 1760682191.0331
CHLD 40864 49.527344 1760682191.0454
CHLD 40865 0.000000 1760682191.0454
MEM 119.777344 1760682191.1606
CHLD 40864 49.527344 1760682191.1725
CHLD 40865 0.000000 1760682191.1726
MEM 119.777344 1760682191.2852
CHLD 40864 49.527344 1760682191.2971
CHLD 40865 0.000000 1760682191.2972
MEM 119.777344 1760682191.4087
CHLD 40864 49.527344 1760682191.4200
CHLD 40865 0.000000 1760682191.4200
MEM 119.777344 1760682191.5341
CHLD 40864 49.527344 1760682191.5479
CHLD 40865 0.000000 1760682191.5479
MEM 119.777344 1760682191.6645
CHLD 40864 49.527344 1760682191.6781
CHLD 40865 0.000000 1760682191.6782
MEM 119.777344 1760682191.7937
CHLD 40864 49.527344 1760682191.8058
CHLD 40865 0.000000 1760682191.8059
MEM 119.777344 1760682191.9330
CHLD 40864 49.527344 1760682191.9570
CHLD 40865 0.000000 1760682191.9571
MEM 119.777344 1760682192.0717
CHLD 40864 49.527344 1760682192.0845
CHLD 40865 0.000000 1760682192.0846
MEM 119.777344 1760682192.2091
CHLD 40864 49.527344 1760682192.2318
CHLD 40865 0.000000 1760682192.2319
MEM 119.777344 1760682192.3445
CHLD 40864 49.531250 1760682192.3558
CHLD 40865 0.000000 1760682192.3559
MEM 119.792969 1760682192.4690
CHLD 40864 49.542969 1760682192.4815
CHLD 40865 0.000000 1760682192.4815
MEM 119.792969 1760682192.6010
CHLD 40864 49.542969 1760682192.6116
CHLD 40865 0.000000 1760682192.6116
MEM 119.792969 1760682192.7352
CHLD 40864 49.542969 1760682192.7597
CHLD 40865 0.000000 1760682192.7598
MEM 119.792969 1760682192.8731
CHLD 40864 49.542969 1760682192.8853
CHLD 40865 0.000000 1760682192.8853
MEM 119.792969 1760682192.9980
CHLD 40864 49.542969 1760682193.0099
CHLD 40865 0.000000 1760682193.0099
MEM 119.792969 1760682193.1224
CHLD 40864 49.542969 1760682193.1344
CHLD 40865 0.000000 1760682193.1345
MEM 119.792969 1760682193.2472
CHLD 40864 49.542969 1760682193.2592
CHLD 40865 0.000000 1760682193.2592
MEM 119.792969 1760682193.3722
CHLD 40864 49.542969 1760682193.3838
CHLD 40865 0.000000 1760682193.3838
MEM 119.808594 1760682193.4965
CHLD 40864 49.558594 1760682193.5081
CHLD 40865 0.000000 1760682193.5082
MEM 119.808594 1760682193.6205
CHLD 40864 49.558594 1760682193.6324
CHLD 40865 0.000000 1760682193.6325
MEM 119.808594 1760682193.7447
CHLD 40864 49.558594 1760682193.7562
CHLD 40865 0.000000 1760682193.7563
MEM 119.824219 1760682193.8801
CHLD 40864 49.574219 1760682193.9028
CHLD 40865 0.000000 1760682193.9029
MEM 119.824219 1760682194.0266
CHLD 40864 49.574219 1760682194.0477
CHLD 40865 0.000000 1760682194.0478
MEM 119.824219 1760682194.1698
CHLD 40864 49.574219 1760682194.1926
CHLD 40865 0.000000 1760682194.1927
MEM 119.824219 1760682194.3051
CHLD 40864 49.574219 1760682194.3164
CHLD 40865 0.000000 1760682194.3165
MEM 119.824219 1760682194.4291
CHLD 40864 49.574219 1760682194.4406
CHLD 40865 0.000000 1760682194.4406
MEM 119.824219 1760682194.5519
CHLD 40864 49.574219 1760682194.5630
CHLD 40865 0.000000 1760682194.5631
MEM 119.824219 1760682194.6748
CHLD 40864 49.574219 1760682194.6858
CHLD 40865 0.000000 1760682194.6859
MEM 119.824219 1760682194.7984
CHLD 40864 49.574219 1760682194.8104
CHLD 40865 0.000000 1760682194.8104
MEM 119.824219 1760682194.9225
CHLD 40864 49.574219 1760682194.9338
CHLD 40865 0.000000 1760682194.9338
MEM 119.824219 1760682195.0577
CHLD 40864 49.574219 1760682195.0809
CHLD 40865 0.000000 1760682195.0810
MEM 119.824219 1760682195.1965
CHLD 40864 49.574219 1760682195.2154
CHLD 40865 0.000000 1760682195.2155
MEM 119.839844 1760682195.3336
CHLD 40864 49.589844 1760682195.3447
CHLD 40865 0.000000 1760682195.3448
MEM 119.839844 1760682195.4565
CHLD 40864 49.589844 1760682195.4677
CHLD 40865 0.000000 1760682195.4678
MEM 119.839844 1760682195.5798
CHLD 40864 49.589844 1760682195.5900
CHLD 40865 0.000000 1760682195.5900
MEM 119.839844 1760682195.7048
CHLD 40864 49.589844 1760682195.7188
CHLD 40865 0.000000 1760682195.7189
MEM 119.839844 1760682195.8434
CHLD 40864 49.589844 1760682195.8689
CHLD 40865 0.000000 1760682195.8689
MEM 119.839844 1760682195.9816
CHLD 40864 49.589844 1760682195.9935
CHLD 40865 0.000000 1760682195.9935
MEM 119.839844 1760682196.1157
CHLD 40864 49.589844 1760682196.1384
CHLD 40865 0.000000 1760682196.1385
MEM 119.839844 1760682196.2583
CHLD 40864 49.589844 1760682196.2685
CHLD 40865 0.000000 1760682196.2685
MEM 119.855469 1760682196.3839
CHLD 40864 49.605469 1760682196.4058
CHLD 40865 0.000000 1760682196.4059
MEM 119.855469 1760682196.5229
CHLD 40864 49.605469 1760682196.5408
CHLD 40865 0.000000 1760682196.5409
MEM 119.855469 1760682196.6572
CHLD 40864 49.609375 1760682196.6736
CHLD 40865 0.000000 1760682196.6736
MEM 119.871094 1760682196.7979
CHLD 40864 49.621094 1760682196.8132
CHLD 40865 0.000000 1760682196.8132
MEM 119.871094 1760682196.9259
CHLD 40864 49.621094 1760682196.9385
CHLD 40865 0.000000 1760682196.9387
MEM 119.871094 1760682197.0499
CHLD 40864 49.621094 1760682197.0712
CHLD 40865 0.000000 1760682197.0712
MEM 119.871094 1760682197.1835
CHLD 40864 49.621094 1760682197.2036
CHLD 40865 0.000000 1760682197.2037
MEM 119.871094 1760682197.3276
CHLD 40864 49.621094 1760682197.3502
CHLD 40865 0.000000 1760682197.3503
MEM 119.871094 1760682197.4719
CHLD 40864 49.621094 1760682197.4899
CHLD 40865 0.000000 1760682197.4900
MEM 119.871094 1760682197.6042
CHLD 40864 49.621094 1760682197.6150
CHLD 40865 0.000000 1760682197.6151
MEM 119.871094 1760682197.7398
CHLD 40864 49.621094 1760682197.7649
CHLD 40865 0.000000 1760682197.7650
MEM 119.871094 1760682197.8760
CHLD 40864 49.621094 1760682197.8867
CHLD 40865 0.000000 1760682197.8868
MEM 119.871094 1760682198.0031
CHLD 40864 49.621094 1760682198.0194
CHLD 40865 0.000000 1760682198.0195
MEM 119.886719 1760682198.1431
CHLD 40864 49.636719 1760682198.1557
CHLD 40865 0.000000 1760682198.1558
MEM 119.886719 1760682198.2724
CHLD 40864 49.636719 1760682198.2837
CHLD 40865 0.000000 1760682198.2837
MEM 119.886719 1760682198.4013
CHLD 40864 49.636719 1760682198.4130
CHLD 40865 0.000000 1760682198.4130
MEM 119.886719 1760682198.5357
CHLD 40864 49.636719 1760682198.5474
CHLD 40865 0.000000 1760682198.5475
MEM 119.886719 1760682198.6593
CHLD 40864 49.636719 1760682198.6720
CHLD 40865 0.000000 1760682198.6720
MEM 119.886719 1760682198.7876
CHLD 40864 49.636719 1760682198.8030
CHLD 40865 0.000000 1760682198.8031
MEM 119.886719 1760682198.9149
CHLD 40864 49.636719 1760682198.9263
CHLD 40865 0.000000 1760682198.9264
MEM 119.886719 1760682199.0398
CHLD 40864 49.636719 1760682199.0508
CHLD 40865 0.000000 1760682199.0508
MEM 119.886719 1760682199.1637
CHLD 40864 49.636719 1760682199.1755
CHLD 40865 0.000000 1760682199.1755
MEM 119.902344 1760682199.2891
CHLD 40864 49.652344 1760682199.3021
CHLD 40865 0.000000 1760682199.3022
MEM 119.902344 1760682199.4143
CHLD 40864 49.652344 1760682199.4260
CHLD 40865 0.000000 1760682199.4260
MEM 119.902344 1760682199.5377
CHLD 40864 49.652344 1760682199.5486
CHLD 40865 0.000000 1760682199.5487
MEM 119.917969 1760682199.6596
CHLD 40864 49.667969 1760682199.6702
CHLD 40865 0.000000 1760682199.6702
MEM 119.917969 1760682199.7825
CHLD 40864 49.667969 1760682199.7941
CHLD 40865 0.000000 1760682199.7942
MEM 119.917969 1760682199.9170
CHLD 40864 49.667969 1760682199.9342
CHLD 40865 0.000000 1760682199.9345
MEM 119.917969 1760682200.0560
CHLD 40864 49.667969 1760682200.0666
CHLD 40865 0.000000 1760682200.0666
MEM 119.917969 1760682200.1780
CHLD 40864 49.667969 1760682200.1891
CHLD 40865 0.000000 1760682200.1891
MEM 119.917969 1760682200.3012
CHLD 40864 49.667969 1760682200.3122
CHLD 40865 0.000000 1760682200.3123
MEM 119.917969 1760682200.4233
CHLD 40864 49.667969 1760682200.4343
CHLD 40865 0.000000 1760682200.4343
MEM 119.917969 1760682200.5468
CHLD 40864 49.667969 1760682200.5587
CHLD 40865 0.000000 1760682200.5588
MEM 119.917969 1760682200.6719
CHLD 40864 49.667969 1760682200.6841
CHLD 40865 0.000000 1760682200.6842
MEM 119.917969 1760682200.7972
CHLD 40864 49.667969 1760682200.8095
CHLD 40865 0.000000 1760682200.8095
MEM 119.917969 1760682200.9218
CHLD 40864 49.667969 1760682200.9331
CHLD 40865 0.000000 1760682200.9332
MEM 119.917969 1760682201.0456
CHLD 40864 49.667969 1760682201.0570
CHLD 40865 0.000000 1760682201.0571
MEM 119.933594 1760682201.1699
CHLD 40864 49.683594 1760682201.1810
CHLD 40865 0.000000 1760682201.1811
MEM 119.933594 1760682201.2949
CHLD 40864 49.683594 1760682201.3041
CHLD 40865 0.000000 1760682201.3041
MEM 119.933594 1760682201.4286
CHLD 40864 49.683594 1760682201.4414
CHLD 40865 0.000000 1760682201.4415
MEM 119.933594 1760682201.5547
CHLD 40864 49.683594 1760682201.5698
CHLD 40865 0.000000 1760682201.5699
MEM 119.933594 1760682201.6865
CHLD 40864 49.683594 1760682201.7012
CHLD 40865 0.000000 1760682201.7012
MEM 119.933594 1760682201.8212
CHLD 40864 49.683594 1760682201.8359
CHLD 40865 0.000000 1760682201.8359
MEM 119.933594 1760682201.9556
CHLD 40864 49.683594 1760682201.9728
CHLD 40865 0.000000 1760682201.9729
MEM 119.933594 1760682202.0856
CHLD 40864 49.683594 1760682202.0978
CHLD 40865 0.000000 1760682202.0978
MEM 119.949219 1760682202.2218
CHLD 40864 49.699219 1760682202.2329
CHLD 40865 0.000000 1760682202.2330
MEM 119.949219 1760682202.3525
CHLD 40864 49.699219 1760682202.3652
CHLD 40865 0.000000 1760682202.3653
MEM 119.949219 1760682202.4767
CHLD 40864 49.699219 1760682202.4874
CHLD 40865 0.000000 1760682202.4875
MEM 119.964844 1760682202.5995
CHLD 40864 49.714844 1760682202.6101
CHLD 40865 0.000000 1760682202.6101
MEM 119.964844 1760682202.7212
CHLD 40864 49.714844 1760682202.7309
CHLD 40865 0.000000 1760682202.7310
MEM 119.964844 1760682202.8427
CHLD 40864 49.714844 1760682202.8536
CHLD 40865 0.000000 1760682202.8537
MEM 119.964844 1760682202.9662
CHLD 40864 49.714844 1760682202.9783
CHLD 40865 0.000000 1760682202.9783
MEM 119.964844 1760682203.0969
CHLD 40864 49.714844 1760682203.1086
CHLD 40865 0.000000 1760682203.1086
MEM 119.964844 1760682203.2223
CHLD 40864 49.714844 1760682203.2345
CHLD 40865 0.000000 1760682203.2345
MEM 119.964844 1760682203.3562
CHLD 40864 49.714844 1760682203.3747
CHLD 40865 0.000000 1760682203.3748
MEM 119.964844 1760682203.4930
CHLD 40864 49.714844 1760682203.5145
CHLD 40865 0.000000 1760682203.5146
MEM 119.964844 1760682203.6264
CHLD 40864 49.714844 1760682203.6384
CHLD 40865 0.000000 1760682203.6385
MEM 119.964844 1760682203.7534
CHLD 40864 49.714844 1760682203.7658
CHLD 40865 0.000000 1760682203.7659
MEM 119.964844 1760682203.8837
CHLD 40864 49.714844 1760682203.9019
CHLD 40865 0.000000 1760682203.9019
MEM 119.980469 1760682204.0258
CHLD 40864 49.730469 1760682204.0476
CHLD 40865 0.000000 1760682204.0477
MEM 119.980469 1760682204.1601
CHLD 40864 49.730469 1760682204.1709
CHLD 40865 0.000000 1760682204.1710
MEM 119.980469 1760682204.2865
CHLD 40864 49.730469 1760682204.2996
CHLD 40865 0.000000 1760682204.2997
MEM 119.980469 1760682204.4225
CHLD 40864 49.730469 1760682204.4453
CHLD 40865 0.000000 1760682204.4454
MEM 119.980469 1760682204.5597
CHLD 40864 49.730469 1760682204.5712
CHLD 40865 0.000000 1760682204.5712
MEM 119.980469 1760682204.6888
CHLD 40864 49.730469 1760682204.6994
CHLD 40865 0.000000 1760682204.6995
MEM 119.980469 1760682204.8131
CHLD 40864 49.730469 1760682204.8261
CHLD 40865 0.000000 1760682204.8262
MEM 119.980469 1760682204.9385
CHLD 40864 49.730469 1760682204.9512
CHLD 40865 0.000000 1760682204.9513
MEM 120.000000 1760682205.0743
CHLD 40864 49.761719 1760682205.0916
CHLD 40865 0.000000 1760682205.0916
MEM 120.011719 1760682205.2106
CHLD 40864 49.761719 1760682205.2257
CHLD 40865 0.000000 1760682205.2257
MEM 120.011719 1760682205.3392
CHLD 40864 49.761719 1760682205.3522
CHLD 40865 0.000000 1760682205.3522
MEM 120.015625 1760682205.4659
CHLD 40864 49.777344 1760682205.4790
CHLD 40865 0.000000 1760682205.4791
MEM 120.027344 1760682205.5915
CHLD 40864 49.777344 1760682205.6028
CHLD 40865 0.000000 1760682205.6029
MEM 120.027344 1760682205.7270
CHLD 40864 49.777344 1760682205.7507
CHLD 40865 0.000000 1760682205.7508
MEM 120.027344 1760682205.8627
CHLD 40864 49.777344 1760682205.8740
CHLD 40865 0.000000 1760682205.8740
MEM 120.027344 1760682205.9902
CHLD 40864 49.777344 1760682206.0022
CHLD 40865 0.000000 1760682206.0023
MEM 120.027344 1760682206.1241
CHLD 40864 49.777344 1760682206.1433
CHLD 40865 0.000000 1760682206.1433
MEM 120.027344 1760682206.2556
CHLD 40864 49.777344 1760682206.2672
CHLD 40865 0.000000 1760682206.2672
MEM 120.027344 1760682206.3785
CHLD 40864 49.777344 1760682206.3892
CHLD 40865 0.000000 1760682206.3892
MEM 120.027344 1760682206.5160
CHLD 40864 49.777344 1760682206.5406
CHLD 40865 0.000000 1760682206.5406
MEM 120.027344 1760682206.6562
CHLD 40864 49.777344 1760682206.6686
CHLD 40865 0.000000 1760682206.6687
MEM 120.027344 1760682206.7865
CHLD 40864 49.777344 1760682206.8012
CHLD 40865 0.000000 1760682206.8013
MEM 120.042969 1760682206.9273
CHLD 40864 49.792969 1760682206.9510
CHLD 40865 0.000000 1760682206.9510
MEM 120.042969 1760682207.0624
CHLD 40864 49.792969 1760682207.0734
CHLD 40865 0.000000 1760682207.0735
MEM 120.042969 1760682207.1944
CHLD 40864 49.792969 1760682207.2160
CHLD 40865 0.000000 1760682207.2161
MEM 120.042969 1760682207.3395
CHLD 40864 49.792969 1760682207.3617
CHLD 40865 0.000000 1760682207.3618
MEM 120.042969 1760682207.4843
CHLD 40864 49.792969 1760682207.5083
CHLD 40865 0.000000 1760682207.5084
MEM 120.042969 1760682207.6340
CHLD 40864 49.792969 1760682207.6547
CHLD 40865 0.000000 1760682207.6548
MEM 120.042969 1760682207.7700
CHLD 40864 49.792969 1760682207.7805
CHLD 40865 0.000000 1760682207.7805
MEM 120.042969 1760682207.8992
CHLD 40864 49.792969 1760682207.9133
CHLD 40865 0.000000 1760682207.9133
MEM 120.058594 1760682208.0363
CHLD 40864 49.808594 1760682208.0536
CHLD 40865 0.000000 1760682208.0537
MEM 120.058594 1760682208.1750
CHLD 40864 49.808594 1760682208.1968
CHLD 40865 0.000000 1760682208.1969
MEM 120.058594 1760682208.3218
CHLD 40864 49.824219 1760682208.3429
CHLD 40865 0.000000 1760682208.3430
MEM 120.074219 1760682208.4642
CHLD 40864 49.824219 1760682208.4840
CHLD 40865 0.000000 1760682208.4840
MEM 120.074219 1760682208.6069
CHLD 40864 49.824219 1760682208.6326
CHLD 40865 0.000000 1760682208.6326
MEM 120.074219 1760682208.7456
CHLD 40864 49.824219 1760682208.7581
CHLD 40865 0.000000 1760682208.7582
MEM 120.074219 1760682208.8817
CHLD 40864 49.824219 1760682208.9048
CHLD 40865 0.000000 1760682208.9049
MEM 120.074219 1760682209.0260
CHLD 40864 49.824219 1760682209.0372
CHLD 40865 0.000000 1760682209.0372
MEM 120.074219 1760682209.1484
CHLD 40864 49.824219 1760682209.1588
CHLD 40865 0.000000 1760682209.1589
MEM 120.074219 1760682209.2816
CHLD 40864 49.824219 1760682209.3019
CHLD 40865 0.000000 1760682209.3019
MEM 120.074219 1760682209.4240
CHLD 40864 49.824219 1760682209.4477
CHLD 40865 0.000000 1760682209.4478
MEM 120.074219 1760682209.5710
CHLD 40864 49.824219 1760682209.5921
CHLD 40865 0.000000 1760682209.5922
MEM 120.074219 1760682209.7037
CHLD 40864 49.824219 1760682209.7144
CHLD 40865 0.000000 1760682209.7145
MEM 120.089844 1760682209.8366
CHLD 40864 49.839844 1760682209.8597
CHLD 40865 0.000000 1760682209.8598
MEM 120.089844 1760682209.9854
CHLD 40864 49.839844 1760682210.0068
CHLD 40865 0.000000 1760682210.0068
MEM 120.089844 1760682210.1205
CHLD 40864 49.839844 1760682210.1330
CHLD 40865 0.000000 1760682210.1330
MEM 120.089844 1760682210.2582
CHLD 40864 49.839844 1760682210.2801
CHLD 40865 0.000000 1760682210.2802
MEM 120.089844 1760682210.4044
CHLD 40864 49.839844 1760682210.4241
CHLD 40865 0.000000 1760682210.4242
MEM 120.089844 1760682210.5361
CHLD 40864 49.839844 1760682210.5476
CHLD 40865 0.000000 1760682210.5476
MEM 120.089844 1760682210.6604
CHLD 40864 49.839844 1760682210.6718
CHLD 40865 0.000000 1760682210.6718
MEM 120.089844 1760682210.7847
CHLD 40864 49.839844 1760682210.7967
CHLD 40865 0.000000 1760682210.7967
MEM 120.113281 1760682210.9096
CHLD 40864 49.863281 1760682210.9219
CHLD 40865 0.000000 1760682210.9220
MEM 120.113281 1760682211.0346
CHLD 40864 49.863281 1760682211.0462
CHLD 40865 0.000000 1760682211.0463
MEM 120.128906 1760682211.1699
CHLD 40864 49.878906 1760682211.1919
CHLD 40865 0.000000 1760682211.1920
MEM 120.128906 1760682211.3152
CHLD 40864 49.878906 1760682211.3377
CHLD 40865 0.000000 1760682211.3378
MEM 120.128906 1760682211.4621
CHLD 40864 49.878906 1760682211.4854
CHLD 40865 0.000000 1760682211.4854
MEM 120.128906 1760682211.6009
CHLD 40864 49.878906 1760682211.6147
CHLD 40865 0.000000 1760682211.6148
MEM 120.128906 1760682211.7323
CHLD 40864 49.878906 1760682211.7448
CHLD 40865 0.000000 1760682211.7449
MEM 120.128906 1760682211.8655
CHLD 40864 49.878906 1760682211.8801
CHLD 40865 0.000000 1760682211.8802
MEM 120.128906 1760682212.0060
CHLD 40864 49.878906 1760682212.0253
CHLD 40865 0.000000 1760682212.0254
MEM 120.128906 1760682212.1502
CHLD 40864 49.878906 1760682212.1711
CHLD 40865 0.000000 1760682212.1711
MEM 120.128906 1760682212.2873
CHLD 40864 49.878906 1760682212.3000
CHLD 40865 0.000000 1760682212.3001
MEM 120.128906 1760682212.4233
CHLD 40864 49.878906 1760682212.4400
CHLD 40865 0.000000 1760682212.4401
MEM 120.128906 1760682212.5561
CHLD 40864 49.878906 1760682212.5729
CHLD 40865 0.000000 1760682212.5730
MEM 120.132812 1760682212.6838
CHLD 40864 49.894531 1760682212.6948
CHLD 40865 0.000000 1760682212.6948
MEM 120.144531 1760682212.8065
CHLD 40864 49.894531 1760682212.8172
CHLD 40865 0.000000 1760682212.8172
MEM 120.144531 1760682212.9330
CHLD 40864 49.894531 1760682212.9457
CHLD 40865 0.000000 1760682212.9457
MEM 120.144531 1760682213.0590
CHLD 40864 49.894531 1760682213.0704
CHLD 40865 0.000000 1760682213.0705
MEM 120.144531 1760682213.1836
CHLD 40864 49.894531 1760682213.1964
CHLD 40865 0.000000 1760682213.1965
MEM 120.144531 1760682213.3080
CHLD 40864 49.894531 1760682213.3192
CHLD 40865 0.000000 1760682213.3192
MEM 120.144531 1760682213.4357
CHLD 40864 49.894531 1760682213.4476
CHLD 40865 0.000000 1760682213.4476
MEM 120.144531 1760682213.5639
CHLD 40864 49.894531 1760682213.5769
CHLD 40865 0.000000 1760682213.5769
MEM 120.144531 1760682213.6986
CHLD 40864 49.894531 1760682213.7098
CHLD 40865 0.000000 1760682213.7098
MEM 120.160156 1760682213.8231
CHLD 40864 49.910156 1760682213.8354
CHLD 40865 0.000000 1760682213.8354
MEM 120.160156 1760682213.9476
CHLD 40864 49.910156 1760682213.9583
CHLD 40865 0.000000 1760682213.9583
MEM 120.160156 1760682214.0710
CHLD 40864 49.917969 1760682214.0820
CHLD 40865 0.000000 1760682214.0820
MEM 120.175781 1760682214.2019
CHLD 40864 49.925781 1760682214.2134
CHLD 40865 0.000000 1760682214.2135
MEM 120.175781 1760682214.3320
CHLD 40864 49.925781 1760682214.3502
CHLD 40865 0.000000 1760682214.3502
MEM 120.175781 1760682214.4657
CHLD 40864 49.925781 1760682214.4765
CHLD 40865 0.000000 1760682214.4765
MEM 120.175781 1760682214.5902
CHLD 40864 49.925781 1760682214.6017
CHLD 40865 0.000000 1760682214.6018
MEM 120.175781 1760682214.7236
CHLD 40864 49.925781 1760682214.7384
CHLD 40865 0.000000 1760682214.7384
MEM 120.175781 1760682214.8541
CHLD 40864 49.925781 1760682214.8683
CHLD 40865 0.000000 1760682214.8683
MEM 120.175781 1760682214.9915
CHLD 40864 49.925781 1760682215.0032
CHLD 40865 0.000000 1760682215.0032
MEM 120.175781 1760682215.1289
CHLD 40864 49.925781 1760682215.1516
CHLD 40865 0.000000 1760682215.1517
MEM 120.175781 1760682215.2634
CHLD 40864 49.925781 1760682215.2735
CHLD 40865 0.000000 1760682215.2736
MEM 120.175781 1760682215.3969
CHLD 40864 49.925781 1760682215.4207
CHLD 40865 0.000000 1760682215.4207
MEM 120.191406 1760682215.5435
CHLD 40864 49.941406 1760682215.5657
CHLD 40865 0.000000 1760682215.5658
MEM 120.191406 1760682215.6892
CHLD 40864 49.941406 1760682215.7120
CHLD 40865 0.000000 1760682215.7121
MEM 120.191406 1760682215.8334
CHLD 40864 49.941406 1760682215.8570
CHLD 40865 0.000000 1760682215.8571
MEM 120.191406 1760682215.9814
CHLD 40864 49.941406 1760682216.0042
CHLD 40865 0.000000 1760682216.0043
MEM 120.191406 1760682216.1171
CHLD 40864 49.941406 1760682216.1297
CHLD 40865 0.000000 1760682216.1298
MEM 120.191406 1760682216.2524
CHLD 40864 49.941406 1760682216.2756
CHLD 40865 0.000000 1760682216.2758
MEM 120.191406 1760682216.3990
CHLD 40864 49.941406 1760682216.4215
CHLD 40865 0.000000 1760682216.4216
MEM 120.191406 1760682216.5379
CHLD 40864 49.941406 1760682216.5551
CHLD 40865 0.000000 1760682216.5551
MEM 120.207031 1760682216.6696
CHLD 40864 49.957031 1760682216.6820
CHLD 40865 0.000000 1760682216.6821
MEM 120.207031 1760682216.7954
CHLD 40864 49.957031 1760682216.8078
CHLD 40865 0.000000 1760682216.8078
MEM 120.207031 1760682216.9356
CHLD 40864 49.957031 1760682216.9499
CHLD 40865 0.000000 1760682216.9499
MEM 120.222656 1760682217.0743
CHLD 40864 49.972656 1760682217.0975
CHLD 40865 0.000000 1760682217.0976
MEM 120.222656 1760682217.2103
CHLD 40864 49.972656 1760682217.2220
CHLD 40865 0.000000 1760682217.2221
MEM 120.222656 1760682217.3455
CHLD 40864 49.972656 1760682217.3681
CHLD 40865 0.000000 1760682217.3682
MEM 120.230469 1760682217.4891
CHLD 40864 49.980469 1760682217.5088
CHLD 40865 0.000000 1760682217.5089
MEM 120.230469 1760682217.6323
CHLD 40864 49.980469 1760682217.6571
CHLD 40865 0.000000 1760682217.6572
MEM 120.230469 1760682217.7703
CHLD 40864 49.980469 1760682217.7810
CHLD 40865 0.000000 1760682217.7811
MEM 120.230469 1760682217.9040
CHLD 40864 49.980469 1760682217.9286
CHLD 40865 0.000000 1760682217.9287
MEM 120.230469 1760682218.0440
CHLD 40864 49.980469 1760682218.0549
CHLD 40865 0.000000 1760682218.0550
MEM 120.230469 1760682218.1773
CHLD 40864 49.980469 1760682218.2019
CHLD 40865 0.000000 1760682218.2020
MEM 120.230469 1760682218.3230
CHLD 40864 49.980469 1760682218.3447
CHLD 40865 0.000000 1760682218.3448
MEM 120.246094 1760682218.4676
CHLD 40864 49.996094 1760682218.4886
CHLD 40865 0.000000 1760682218.4887
MEM 120.246094 1760682218.6116
CHLD 40864 49.996094 1760682218.6349
CHLD 40865 0.000000 1760682218.6350
MEM 120.246094 1760682218.7598
CHLD 40864 49.996094 1760682218.7843
CHLD 40865 0.000000 1760682218.7845
MEM 120.246094 1760682218.8988
CHLD 40864 49.996094 1760682218.9096
CHLD 40865 0.000000 1760682218.9097
MEM 120.246094 1760682219.0224
CHLD 40864 49.996094 1760682219.0366
CHLD 40865 0.000000 1760682219.0367
MEM 120.246094 1760682219.1507
CHLD 40864 49.996094 1760682219.1616
CHLD 40865 0.000000 1760682219.1616
MEM 120.246094 1760682219.2882
CHLD 40864 49.996094 1760682219.3123
CHLD 40865 0.000000 1760682219.3124
MEM 120.246094 1760682219.4353
CHLD 40864 49.996094 1760682219.4579
CHLD 40865 0.000000 1760682219.4580
MEM 120.261719 1760682219.5823
CHLD 40864 50.011719 1760682219.5941
CHLD 40865 0.000000 1760682219.5941
MEM 120.261719 1760682219.7157
CHLD 40864 50.011719 1760682219.7365
CHLD 40865 0.000000 1760682219.7366
MEM 120.269531 1760682219.8608
CHLD 40864 50.027344 1760682219.8828
CHLD 40865 0.000000 1760682219.8829
MEM 120.277344 1760682220.0073
CHLD 40864 50.027344 1760682220.0320
CHLD 40865 0.000000 1760682220.0321
MEM 120.277344 1760682220.1457
CHLD 40864 50.027344 1760682220.1576
CHLD 40865 0.000000 1760682220.1577
MEM 120.277344 1760682220.2806
CHLD 40864 50.027344 1760682220.2928
CHLD 40865 0.000000 1760682220.2929
MEM 120.277344 1760682220.4171
CHLD 40864 50.027344 1760682220.4277
CHLD 40865 0.000000 1760682220.4278
MEM 120.277344 1760682220.5402
CHLD 40864 50.027344 1760682220.5531
CHLD 40865 0.000000 1760682220.5532
